alignment_aux_active,alignment_aux_loss,alignment_aux_mode,arm_alias,fuser_grad_norm,layer_index,loss,memory_long_diversity_loss,memory_long_diversity_weight,memory_long_effective_rank,memory_long_l2,memory_long_slot_norm_max,memory_long_slot_norm_mean,memory_long_slot_norm_std,memory_long_slots,memory_short_diversity_loss,memory_short_diversity_weight,memory_short_effective_rank,memory_short_l2,memory_short_pairwise_cosine_mean,memory_short_slot_norm_max,memory_short_slot_norm_mean,memory_short_slot_norm_std,memory_short_slots,pilot_fuser_short_slots,pilot_memory_path_variant,pilot_projector_token_source,pilot_reader_context_mode,pilot_reader_num_queries,pilot_support_encoder_mode,pilot_trainable_variant,prefix_hidden_l2,prefix_hidden_slot_norm_max,prefix_hidden_slot_norm_mean,prefix_hidden_slot_norm_std,prefix_l2,prefix_projector_grad_norm,prefix_slot_norm_max,prefix_slot_norm_mean,prefix_slot_norm_std,prefix_tokens,projected_k_l2,projected_v_l2,reader_attention_diversity_loss,reader_attention_diversity_weight,reader_attention_entropy_max,reader_attention_entropy_mean,reader_attention_entropy_min,reader_attention_pairwise_cosine_mean,reader_grad_norm,reader_num_queries,reader_slot_count,reader_slot_coverage_fraction,row_type,step,suite,support_encoder_grad_norm,support_item_count,support_item_hidden_l2,support_item_hidden_norm_max,support_item_hidden_norm_mean,support_item_hidden_norm_std,total_grad_norm_pre_clip,writer_grad_norm,writer_memory_l2,writer_slot_basis_orthogonality_loss,writer_slot_basis_orthogonality_weight,writer_slot_basis_pairwise_cosine_mean,writer_slot_norm_max,writer_slot_norm_mean,writer_slot_norm_std,writer_to_projector_grad_ratio
,,,I_real,,7,,,,,,,,,,,,,,,,,,,,,,,,,,28.097719567721008,9.945035074577957,9.934041836222665,0.007526343108200636,,,,,,8.0,146.74494959096438,33.99764889576396,,,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,14,,,,,,,,,,,,,,,,,,,,,,,,,,29.4897888996562,10.437875309928518,10.426172850561924,0.007775026984268524,,,,,,8.0,79.43580777527856,62.77432482359839,,,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,21,,,,,,,,,,,,,,,,,,,,,,,,,,28.35241602287918,10.035505982696034,10.024135183115474,0.007542162950410217,,,,,,8.0,61.482644815913964,71.53358909732006,,,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,27,,,,,,,,,,,,,,,,,,,,,,,,,,28.272409407818905,10.007742475290767,9.995876640569968,0.007652674732943539,,,,,,8.0,76.22176160968718,203.7354838887199,,,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,,,,,,117.90535736083984,41.73430252075195,41.68582534790039,0.03127259761095047,8.0,,,,110.8831940947986,0.9998493946966578,39.203136006339655,39.20312931498543,5.970277284251977e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,81.45089196377113,,13.146693589257412,12.876133402840036,0.24780868482394297,8.0,,,,,2.0756660328536736,2.075660990887001,2.0756573090787795,0.9999999814346189,,4.0,8.0,0.5,snapshot_aggregate,12,phase2-selected,,6.0,96.10301208496094,39.23539733886719,39.233882904052734,0.001548462430946529,,,117.90535736083984,,,,41.73430252075195,41.68582534790039,0.03127259761095047,
,,,I_shuffle,,0,,,,,,,,,,,,,,,,,,,,,,,,,,36.893466449174724,13.05075783026023,13.04388174463491,0.004850941015499048,,,,,,8.0,3120.7154120773566,17.47503640221768,,,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,7,,,,,,,,,,,,,,,,,,,,,,,,,,35.633257631395686,12.604870108307384,12.598126677216076,0.004712130164452752,,,,,,8.0,147.2195119388768,32.84705440333632,,,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,14,,,,,,,,,,,,,,,,,,,,,,,,,,36.894371470466986,13.051369260569087,13.044218876322763,0.004922058608871503,,,,,,8.0,78.85804748535156,60.24683004910828,,,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,21,,,,,,,,,,,,,,,,,,,,,,,,,,37.16543291435867,13.146693589257412,13.140068413781337,0.004832328968971479,,,,,,8.0,58.0688826138856,73.34892985859855,,,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,27,,,,,,,,,,,,,,,,,,,,,,,,,,35.50924319908267,12.559799882232166,12.554371099003026,0.004590890729097558,,,,,,8.0,69.18132031550172,198.35217685386783,,,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,,,,,,0.0,0.0,0.0,0.0,8.0,,,,0.0,0.0,0.0,0.0,0.0,8.0,8.0,two_level,short_slots,prompt_summary,4.0,pooled_block,,,,,,1.0339651107788086,,0.19069373607635498,0.16221855580806732,0.020303837954998016,8.0,,,,,1.473654492656351e-06,1.473654492656351e-06,1.473654492656351e-06,0.0,,4.0,8.0,0.0,snapshot_aggregate,12,phase2-selected,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,
,,,I_zero,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3658159077167511,0.1293383687734604,0.1293383687734604,0.0,,,,,,8.0,3114.328125,28.998764038085938,,,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,7,,,,,,,,,,,,,,,,,,,,,,,,,,0.47687867283821106,0.16861988604068756,0.16861988604068756,0.0,,,,,,8.0,157.56387329101562,73.55593872070312,,,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,14,,,,,,,,,,,,,,,,,,,,,,,,,,0.43352773785591125,0.15327315032482147,0.15327315032482147,0.0,,,,,,8.0,160.98196411132812,125.93059539794922,,,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,21,,,,,,,,,,,,,,,,,,,,,,,,,,0.4784393608570099,0.16916759312152863,0.16916760802268982,1.4901161193847656e-08,,,,,,8.0,91.95962524414062,117.7429428100586,,,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,27,,,,,,,,,,,,,,,,,,,,,,,,,,0.5393219590187073,0.19069373607635498,0.19069373607635498,0.0,,,,,,8.0,126.75918579101562,214.1256866455078,,,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,,,,,,117.83792877197266,41.726993560791016,41.66197967529297,0.04352971538901329,8.0,,,,110.88229032422676,0.9998287343588032,39.20281982421875,39.2028094432393,7.294626916294963e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,65.75904658583345,,10.783574026139057,10.39559934960037,0.19456963851803638,8.0,,,,,2.0769035894362653,2.076901506205074,2.0769006541517916,0.9999999785032428,,4.0,8.0,0.5,snapshot_aggregate,16,phase2-selected,,6.0,96.10334014892578,39.23588943481445,39.23402786254883,0.0014415846671909094,,,117.83792877197266,,,,41.726993560791016,41.66197967529297,0.04352971538901329,
,,,I_real,,0,,,,,,,,,,,,,,,,,,,,,,,,,,28.931946957697633,10.239230093408803,10.228996276855469,0.006771501283481961,,,,,,8.0,3117.152487832992,18.77365321800357,,,,,,,,,,,snapshot_layer,16,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,7,,,,,,,,,,,,,,,,,,,,,,,,,,29.06470986663318,10.286133187716125,10.275949071665279,0.006971215088775412,,,,,,8.0,146.7465012347112,34.25345692869092,,,,,,,,,,,snapshot_layer,16,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,14,,,,,,,,,,,,,,,,,,,,,,,,,,30.4694381151043,10.783574026139057,10.772580365665624,0.0072010092238788724,,,,,,8.0,79.34810150646773,62.74347161465004,,,,,,,,,,,snapshot_layer,16,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,21,,,,,,,,,,,,,,,,,,,,,,,,,,29.32817515388864,10.379814616969375,10.369074211745966,0.006995635580454693,,,,,,8.0,61.76992478917857,72.32233741635181,,,,,,,,,,,snapshot_layer,16,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,27,,,,,,,,,,,,,,,,,,,,,,,,,,29.22149060984127,10.342586876916103,10.331397244187652,0.007084330124017157,,,,,,8.0,75.96156523657626,204.47920727338948,,,,,,,,,,,snapshot_layer,16,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,,,,,,117.90621185302734,41.73462677001953,41.686134338378906,0.03125239908695221,8.0,,,,110.88876642946337,0.9998715373336292,39.20510657888944,39.205099637391136,5.865055520010427e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,84.08318191278177,,13.571745278405361,13.29223288864386,0.25713114464869263,8.0,,,,,2.0748231801830355,2.074817364333106,2.074812978994651,0.9999999785032428,,4.0,8.0,0.5,snapshot_aggregate,16,phase2-selected,,6.0,96.10456848144531,39.23606872558594,39.23452377319336,0.0015568459639325738,,,117.90621185302734,,,,41.73462677001953,41.686134338378906,0.03125239908695221,
,,,I_shuffle,,0,,,,,,,,,,,,,,,,,,,,,,,,,,38.097760560082605,13.475987543825243,13.46954008008613,0.004479055415045043,,,,,,8.0,3120.7031690253584,17.514397730592822,,,,,,,,,,,snapshot_layer,16,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,7,,,,,,,,,,,,,,,,,,,,,,,,,,36.74555250074042,12.997922209442638,12.991649268103428,0.004343902661663587,,,,,,8.0,147.02599547339267,32.967679320788775,,,,,,,,,,,snapshot_layer,16,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,14,,,,,,,,,,,,,,,,,,,,,,,,,,38.084101567502884,13.471552426697778,13.464876597044897,0.00454088685973013,,,,,,8.0,79.52765467909516,60.2695249338619,,,,,,,,,,,snapshot_layer,16,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,21,,,,,,,,,,,,,,,,,,,,,,,,,,38.368846955846564,13.571745278405361,13.565557104642274,0.004455546909546266,,,,,,8.0,58.301107500420244,73.58526398705655,,,,,,,,,,,snapshot_layer,16,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,27,,,,,,,,,,,,,,,,,,,,,,,,,,36.68342365202356,12.974663640632004,12.969541909264736,0.004242786969684186,,,,,,8.0,69.46037254958857,198.02757813500577,,,,,,,,,,,snapshot_layer,16,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,,,,,,0.0,0.0,0.0,0.0,8.0,,,,0.0,0.0,0.0,0.0,0.0,8.0,8.0,two_level,short_slots,prompt_summary,4.0,pooled_block,,,,,,1.0339651107788086,,0.19069373607635498,0.16221855580806732,0.020303837954998016,8.0,,,,,1.473654492656351e-06,1.473654492656351e-06,1.473654492656351e-06,0.0,,4.0,8.0,0.0,snapshot_aggregate,16,phase2-selected,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,
,,,I_zero,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3658159077167511,0.1293383687734604,0.1293383687734604,0.0,,,,,,8.0,3114.328125,28.998764038085938,,,,,,,,,,,snapshot_layer,16,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,7,,,,,,,,,,,,,,,,,,,,,,,,,,0.47687867283821106,0.16861988604068756,0.16861988604068756,0.0,,,,,,8.0,157.56387329101562,73.55593872070312,,,,,,,,,,,snapshot_layer,16,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,14,,,,,,,,,,,,,,,,,,,,,,,,,,0.43352773785591125,0.15327315032482147,0.15327315032482147,0.0,,,,,,8.0,160.98196411132812,125.93059539794922,,,,,,,,,,,snapshot_layer,16,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,21,,,,,,,,,,,,,,,,,,,,,,,,,,0.4784393608570099,0.16916759312152863,0.16916760802268982,1.4901161193847656e-08,,,,,,8.0,91.95962524414062,117.7429428100586,,,,,,,,,,,snapshot_layer,16,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,27,,,,,,,,,,,,,,,,,,,,,,,,,,0.5393219590187073,0.19069373607635498,0.19069373607635498,0.0,,,,,,8.0,126.75918579101562,214.1256866455078,,,,,,,,,,,snapshot_layer,16,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,,,,,,117.83740997314453,41.72687911987305,41.66179656982422,0.043550312519073486,8.0,,,,110.88591103475602,0.9998470945436446,39.204100874603775,39.204089305439936,7.690031042493799e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,67.90558636774782,,11.126290634030202,10.734992386864834,0.19797263746378851,8.0,,,,,2.076461459769577,2.0764590286817706,2.076457977294922,0.9999999853431202,,4.0,8.0,0.5,snapshot_aggregate,24,phase2-selected,,6.0,96.10770416259766,39.23762893676758,39.23580551147461,0.001503343228250742,,,117.83740997314453,,,,41.72687911987305,41.66179656982422,0.043550312519073486,
,,,I_real,,0,,,,,,,,,,,,,,,,,,,,,,,,,,29.85342116434066,10.564042232075675,10.55482214005267,0.006197106474857839,,,,,,8.0,3117.0213082735654,18.92406726274334,,,,,,,,,,,snapshot_layer,24,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,7,,,,,,,,,,,,,,,,,,,,,,,,,,30.04193950090252,10.630916267144876,10.621472984063821,0.006401021270173006,,,,,,8.0,146.75272356877562,34.549592690389666,,,,,,,,,,,snapshot_layer,24,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,14,,,,,,,,,,,,,,,,,,,,,,,,,,31.440841612268667,11.126290634030202,11.116055457318415,0.0066080811112874845,,,,,,8.0,79.37162067851082,62.702390702044376,,,,,,,,,,,snapshot_layer,24,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,21,,,,,,,,,,,,,,,,,,,,,,,,,,30.313243678358734,10.727403500041024,10.71736499911449,0.006434230675890309,,,,,,8.0,62.159676160968715,73.26960291627978,,,,,,,,,,,snapshot_layer,24,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,27,,,,,,,,,,,,,,,,,,,,,,,,,,30.16584433883917,10.675675892439045,10.665246213068727,0.006496299394085759,,,,,,8.0,75.72344970703125,205.61603933865908,,,,,,,,,,,snapshot_layer,24,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,,,,,,117.9067153930664,41.73483657836914,41.68631362915039,0.03124496527016163,8.0,,,,110.8951916303791,0.9998919875895391,39.20737838745117,39.20737069552062,6.07309709162333e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,86.26979240042265,,13.925323642668177,13.637891816311194,0.2643377077384073,8.0,,,,,2.073767556518805,2.0737608964325953,2.0737557528448884,0.999999963846363,,4.0,8.0,0.5,snapshot_aggregate,24,phase2-selected,,6.0,96.11082458496094,39.23859786987305,39.23707962036133,0.0016261412529274821,,,117.9067153930664,,,,41.73483657836914,41.68631362915039,0.03124496527016163,
,,,I_shuffle,,0,,,,,,,,,,,,,,,,,,,,,,,,,,39.09765118458232,13.828833892697194,13.822900803362737,0.004116309886859333,,,,,,8.0,3118.7718605917007,17.53926886886847,,,,,,,,,,,snapshot_layer,24,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,7,,,,,,,,,,,,,,,,,,,,,,,,,,37.6539089640633,13.31843840489622,13.312712200352403,0.0039820275880152085,,,,,,8.0,147.11026676365586,33.15036442240731,,,,,,,,,,,snapshot_layer,24,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,14,,,,,,,,,,,,,,,,,,,,,,,,,,39.065687836193646,13.818019304119172,13.811899951246918,0.0041668049410962665,,,,,,8.0,80.39663321072938,60.40553152365763,,,,,,,,,,,snapshot_layer,24,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,21,,,,,,,,,,,,,,,,,,,,,,,,,,39.37035113475362,13.925323642668177,13.919649968381789,0.00408935381603412,,,,,,8.0,58.528631554275265,73.92306118324154,,,,,,,,,,,snapshot_layer,24,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,27,,,,,,,,,,,,,,,,,,,,,,,,,,37.68068219794602,13.32708103930364,13.322296236382156,0.003906109996262144,,,,,,8.0,69.69074499411661,197.91487496798155,,,,,,,,,,,snapshot_layer,24,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,,,,,,0.0,0.0,0.0,0.0,8.0,,,,0.0,0.0,0.0,0.0,0.0,8.0,8.0,two_level,short_slots,prompt_summary,4.0,pooled_block,,,,,,1.0339651107788086,,0.19069373607635498,0.16221855580806732,0.020303837954998016,8.0,,,,,1.473654492656351e-06,1.473654492656351e-06,1.473654492656351e-06,0.0,,4.0,8.0,0.0,snapshot_aggregate,24,phase2-selected,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,
,,,I_zero,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3658159077167511,0.1293383687734604,0.1293383687734604,0.0,,,,,,8.0,3114.328125,28.998764038085938,,,,,,,,,,,snapshot_layer,24,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,7,,,,,,,,,,,,,,,,,,,,,,,,,,0.47687867283821106,0.16861988604068756,0.16861988604068756,0.0,,,,,,8.0,157.56387329101562,73.55593872070312,,,,,,,,,,,snapshot_layer,24,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,14,,,,,,,,,,,,,,,,,,,,,,,,,,0.43352773785591125,0.15327315032482147,0.15327315032482147,0.0,,,,,,8.0,160.98196411132812,125.93059539794922,,,,,,,,,,,snapshot_layer,24,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,21,,,,,,,,,,,,,,,,,,,,,,,,,,0.4784393608570099,0.16916759312152863,0.16916760802268982,1.4901161193847656e-08,,,,,,8.0,91.95962524414062,117.7429428100586,,,,,,,,,,,snapshot_layer,24,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,27,,,,,,,,,,,,,,,,,,,,,,,,,,0.5393219590187073,0.19069373607635498,0.19069373607635498,0.0,,,,,,8.0,126.75918579101562,214.1256866455078,,,,,,,,,,,snapshot_layer,24,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,,,,,,117.8371810913086,41.7268180847168,41.661712646484375,0.04355709254741669,8.0,,,,110.88759913210009,0.9998547991768258,39.204698031065895,39.20468646190206,7.89849168615517e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,68.83251177678343,,11.271663181117324,10.881570409555904,0.1983151948842846,8.0,,,,,2.0762550400905924,2.0762524487542326,2.0762513309228616,0.9999999892516215,,4.0,8.0,0.5,snapshot_aggregate,32,phase2-selected,,6.0,96.11100006103516,39.2391242980957,39.23714828491211,0.0016215275973081589,,,117.8371810913086,,,,41.7268180847168,41.661712646484375,0.04355709254741669,
,,,I_real,,0,,,,,,,,,,,,,,,,,,,,,,,,,,30.25078582763672,10.704096637788366,10.695294489626024,0.005943484069993262,,,,,,8.0,3117.375756435707,18.9997465102399,,,,,,,,,,,snapshot_layer,32,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,7,,,,,,,,,,,,,,,,,,,,,,,,,,30.474629511598682,10.783476720090773,10.774364924821697,0.0061503273404401836,,,,,,8.0,146.75603747758709,34.71643835599305,,,,,,,,,,,snapshot_layer,32,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,14,,,,,,,,,,,,,,,,,,,,,,,,,,31.85292700470471,11.271663181117324,11.261783349709432,0.006343453656882048,,,,,,8.0,79.44140524942367,62.677885336954084,,,,,,,,,,,snapshot_layer,32,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,21,,,,,,,,,,,,,,,,,,,,,,,,,,30.742387677802416,10.878831003533035,10.869127367363602,0.006185479828568756,,,,,,8.0,62.34957935771004,73.7854959456647,,,,,,,,,,,snapshot_layer,32,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,27,,,,,,,,,,,,,,,,,,,,,,,,,,30.56760581594999,10.81734142928827,10.807281744284708,0.006233035205084769,,,,,,8.0,75.6473014706471,206.34797068111232,,,,,,,,,,,snapshot_layer,32,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,,,,,,117.90636444091797,41.73473358154297,41.68618392944336,0.03125978261232376,8.0,,,,110.89824388847977,0.999900191533761,39.20845907242572,39.20845113035108,5.621414223495493e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,87.04754388527792,,14.04901798435899,13.760835116026831,0.26712734240000363,8.0,,,,,2.0732300594204762,2.073222969399124,2.0732174740463005,0.9999999775261176,,4.0,8.0,0.5,snapshot_aggregate,32,phase2-selected,,6.0,96.1131820678711,39.239471435546875,39.238033294677734,0.0016339044086635113,,,117.90636444091797,,,,41.73473358154297,41.68618392944336,0.03125978261232376,
,,,I_shuffle,,0,,,,,,,,,,,,,,,,,,,,,,,,,,39.46047473344647,13.957164076508068,13.951438856906579,0.003975404636384767,,,,,,8.0,3118.3136566662397,17.566849755459145,,,,,,,,,,,snapshot_layer,32,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,7,,,,,,,,,,,,,,,,,,,,,,,,,,37.95730715892354,13.425533966939957,13.420034142791248,0.003834314316083662,,,,,,8.0,147.151475750032,33.282113247230406,,,,,,,,,,,snapshot_layer,32,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,14,,,,,,,,,,,,,,,,,,,,,,,,,,39.41346534353788,13.940733534390809,13.934840984031803,0.004014324255623534,,,,,,8.0,80.99609762723328,60.5126081998231,,,,,,,,,,,snapshot_layer,32,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,21,,,,,,,,,,,,,,,,,,,,,,,,,,39.721243811435386,14.04901798435899,14.043565046591837,0.003946801849839384,,,,,,8.0,58.6502049555544,74.09573626909099,,,,,,,,,,,snapshot_layer,32,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,27,,,,,,,,,,,,,,,,,,,,,,,,,,38.054073646420335,13.458971930331872,13.454296096426543,0.0037728024409992285,,,,,,8.0,69.83086395263672,198.04709462650487,,,,,,,,,,,snapshot_layer,32,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,,,,,,0.0,0.0,0.0,0.0,8.0,,,,0.0,0.0,0.0,0.0,0.0,8.0,8.0,two_level,short_slots,prompt_summary,4.0,pooled_block,,,,,,1.0339651107788086,,0.19069373607635498,0.16221855580806732,0.020303837954998016,8.0,,,,,1.473654492656351e-06,1.473654492656351e-06,1.473654492656351e-06,0.0,,4.0,8.0,0.0,snapshot_aggregate,32,phase2-selected,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,
,,,I_zero,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3658159077167511,0.1293383687734604,0.1293383687734604,0.0,,,,,,8.0,3114.328125,28.998764038085938,,,,,,,,,,,snapshot_layer,32,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,7,,,,,,,,,,,,,,,,,,,,,,,,,,0.47687867283821106,0.16861988604068756,0.16861988604068756,0.0,,,,,,8.0,157.56387329101562,73.55593872070312,,,,,,,,,,,snapshot_layer,32,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,14,,,,,,,,,,,,,,,,,,,,,,,,,,0.43352773785591125,0.15327315032482147,0.15327315032482147,0.0,,,,,,8.0,160.98196411132812,125.93059539794922,,,,,,,,,,,snapshot_layer,32,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,21,,,,,,,,,,,,,,,,,,,,,,,,,,0.4784393608570099,0.16916759312152863,0.16916760802268982,1.4901161193847656e-08,,,,,,8.0,91.95962524414062,117.7429428100586,,,,,,,,,,,snapshot_layer,32,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,27,,,,,,,,,,,,,,,,,,,,,,,,,,0.5393219590187073,0.19069373607635498,0.19069373607635498,0.0,,,,,,8.0,126.75918579101562,214.1256866455078,,,,,,,,,,,snapshot_layer,32,phase2-selected,,,,,,,,,,,,,,,,
False,0.0,off,I_real,0.6833908296900616,,0.07566449791193008,0.9968100786209106,0.0,1.6125820875167847,117.83794403076172,41.72639846801758,41.661991119384766,0.04344245046377182,8.0,0.9990811347961426,0.0,1.3464529514312744,110.85061645507812,0.9995404481887817,39.19161605834961,39.19161605834961,3.303624680484063e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,full,,,,,13.377727508544922,23.403251119376456,,,,8.0,,,0.9999999403953552,0.0,2.0793280601501465,2.0793261528015137,2.0793256759643555,0.9999999403953552,0.5581394854481749,4.0,8.0,0.625,train_event,1,phase2-selected,8.737821172972722e-05,5.0,87.72718811035156,39.23492431640625,39.2327880859375,0.0014123893342912197,49.73720932006836,0.3557791209231982,117.83794403076172,1.1496536656343753e-17,0.05,2.319970190001186e-05,41.72639846801758,41.661991119384766,0.04344245046377182,0.015205857396466266
False,0.0,off,I_real,0.034848718445938315,,0.0006161149358376861,0.9968101382255554,0.0,1.6125768423080444,117.83832550048828,41.72659683227539,41.66211700439453,0.04345311224460602,8.0,0.999070942401886,0.0,1.3481947183609009,110.85343170166016,0.999535322189331,39.19261169433594,39.19260025024414,6.607249360968126e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,full,,,,,29.91796875,0.07925571113095674,,,,8.0,,,1.0,0.0,2.0792465209960938,2.079245090484619,2.079244613647461,1.0,0.02816600004227946,4.0,8.0,0.75,train_event,2,phase2-selected,0.00023235896274940255,5.0,87.72740173339844,39.23383712768555,39.232887268066406,0.0009908172069117427,0.09104633331298828,0.0003966030977676833,117.83832550048828,9.42142031057358e-10,0.05,4.446310049388558e-05,41.72659683227539,41.66211700439453,0.04345311224460602,0.007935857890137807
False,0.0,off,I_real,0.024303319851782374,,0.00039896785165183246,0.996810257434845,0.0,1.612573504447937,117.83869934082031,41.726802825927734,41.66225051879883,0.043467193841934204,8.0,0.9990184307098389,0.0,1.3569824695587158,110.85782623291016,0.9995091557502747,39.19417190551758,39.19416809082031,4.2649612623790745e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,full,,,,,41.05129623413086,0.04984062765674373,,,,8.0,,,1.0,0.0,2.079190254211426,2.0791890621185303,2.079188585281372,1.0,0.019002217904454208,4.0,8.0,0.625,train_event,3,phase2-selected,0.0015243535639402493,5.0,87.72834014892578,39.23439025878906,39.233314514160156,0.0007396952714771032,0.05863639712333679,0.00028245095920151624,117.83869934082031,3.3359206508265515e-09,0.05,5.902296106796712e-05,41.726802825927734,41.66225051879883,0.043467193841934204,0.036251640641152605
False,0.0,off,I_real,0.0033687309579579013,,8.517278911313042e-05,0.9968101382255554,0.0,1.6125719547271729,117.83880615234375,41.726905822753906,41.66229248046875,0.04346811771392822,8.0,0.9994669556617737,0.0,1.2707891464233398,110.86151885986328,0.9997335076332092,39.195472717285156,39.195465087890625,4.046097274112981e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,full,,,,,43.21142578125,0.007880739198428556,,,,8.0,,,1.0,0.0,2.078596591949463,2.0785953998565674,2.078594446182251,1.0,0.0026216234332188735,4.0,8.0,0.5,train_event,4,phase2-selected,0.0010763489011784517,5.0,87.72810363769531,39.23368453979492,39.23320007324219,0.0005342510412447155,0.009027007035911083,3.2128679635457424e-05,117.83880615234375,5.926698243285955e-09,0.05,7.02844699844718e-05,41.726905822753906,41.66229248046875,0.04346811771392822,0.14065654920225543
