alignment_aux_active,alignment_aux_loss,alignment_aux_mode,arm_alias,fuser_grad_norm,layer_index,loss,memory_long_diversity_loss,memory_long_diversity_weight,memory_long_effective_rank,memory_long_l2,memory_long_slot_norm_max,memory_long_slot_norm_mean,memory_long_slot_norm_std,memory_long_slots,memory_short_diversity_loss,memory_short_diversity_weight,memory_short_effective_rank,memory_short_l2,memory_short_pairwise_cosine_mean,memory_short_slot_norm_max,memory_short_slot_norm_mean,memory_short_slot_norm_std,memory_short_slots,pilot_fuser_short_slots,pilot_memory_path_variant,pilot_projector_token_source,pilot_reader_context_mode,pilot_reader_num_queries,pilot_support_encoder_mode,pilot_trainable_variant,prefix_hidden_l2,prefix_hidden_slot_norm_max,prefix_hidden_slot_norm_mean,prefix_hidden_slot_norm_std,prefix_l2,prefix_projector_grad_norm,prefix_slot_norm_max,prefix_slot_norm_mean,prefix_slot_norm_std,prefix_tokens,projected_k_l2,projected_v_l2,reader_attention_diversity_loss,reader_attention_diversity_weight,reader_attention_entropy_max,reader_attention_entropy_mean,reader_attention_entropy_min,reader_attention_pairwise_cosine_mean,reader_grad_norm,reader_num_queries,reader_slot_count,reader_slot_coverage_fraction,row_type,step,suite,support_encoder_grad_norm,support_item_count,support_item_hidden_l2,support_item_hidden_norm_max,support_item_hidden_norm_mean,support_item_hidden_norm_std,total_grad_norm_pre_clip,writer_grad_norm,writer_memory_l2,writer_slot_norm_max,writer_slot_norm_mean,writer_slot_norm_std,writer_to_projector_grad_ratio
,,,I_real,,21,,,,,,,,,,,,,,,,,,,,,,,,,,29.696030038302062,10.510910393761806,10.499198788502177,0.007016120287666067,,,,,,8.0,61.38541130941422,72.23959788338082,,,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,
,,,I_real,,27,,,,,,,,,,,,,,,,,,,,,,,,,,29.593147621780144,10.47468960871462,10.462770540206158,0.007072489617056534,,,,,,8.0,77.0841637283075,200.57973292616546,,,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,,,,,,117.7264633178711,41.622589111328125,41.622589111328125,0.0,8.0,,,,110.879210675349,0.9998467974975461,39.201732385353964,39.2017219418385,8.129445654585801e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,94.07029861700339,,15.1446500059034,14.87258825145784,0.19165157563373691,8.0,,,,,2.079441547393799,2.079441547393799,2.079441547393799,1.0,,4.0,8.0,0.44672131147540983,snapshot_aggregate,12,phase2-selected,,6.0,96.10235595703125,39.23520278930664,39.2336311340332,0.001566543709486723,,,117.7264633178711,41.622589111328125,41.622589111328125,0.0,
,,,I_shuffle,,0,,,,,,,,,,,,,,,,,,,,,,,,,,42.36820427316134,14.98647403717041,14.979665787493596,0.0035774416183350518,,,,,,8.0,3116.1493100025614,19.053327372816742,,,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,7,,,,,,,,,,,,,,,,,,,,,,,,,,41.17403480654857,14.563489992110455,14.557165724332215,0.0034242069012806065,,,,,,8.0,143.06576988345287,32.409432458095864,,,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,14,,,,,,,,,,,,,,,,,,,,,,,,,,41.94446382366243,14.837514142521092,14.829730893744797,0.003961518567177604,,,,,,8.0,89.86468518366578,59.65643648241387,,,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,21,,,,,,,,,,,,,,,,,,,,,,,,,,42.025409761022345,14.865097780696681,14.858212064524166,0.003578736084192747,,,,,,8.0,55.863480177081996,71.30065867939933,,,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,27,,,,,,,,,,,,,,,,,,,,,,,,,,42.816976015685036,15.1446500059034,15.13816686536445,0.0035282610114053137,,,,,,8.0,59.758735906882364,185.48381817927125,,,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,,,,,,0.0,0.0,0.0,0.0,8.0,,,,0.0,0.0,0.0,0.0,0.0,8.0,8.0,two_level,short_slots,prompt_summary,4.0,pooled_block,,,,,,1.0339651107788086,,0.19069373607635498,0.16221855580806732,0.020303837954998016,8.0,,,,,1.473654492656351e-06,1.473654492656351e-06,1.473654492656351e-06,0.0,,4.0,8.0,0.0,snapshot_aggregate,12,phase2-selected,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,I_zero,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3658159077167511,0.1293383687734604,0.1293383687734604,0.0,,,,,,8.0,3114.328125,28.998764038085938,,,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,7,,,,,,,,,,,,,,,,,,,,,,,,,,0.47687867283821106,0.16861988604068756,0.16861988604068756,0.0,,,,,,8.0,157.56387329101562,73.55593872070312,,,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,14,,,,,,,,,,,,,,,,,,,,,,,,,,0.43352773785591125,0.15327315032482147,0.15327315032482147,0.0,,,,,,8.0,160.98196411132812,125.93059539794922,,,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,21,,,,,,,,,,,,,,,,,,,,,,,,,,0.4784393608570099,0.16916759312152863,0.16916760802268982,1.4901161193847656e-08,,,,,,8.0,91.95962524414062,117.7429428100586,,,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,27,,,,,,,,,,,,,,,,,,,,,,,,,,0.5393219590187073,0.19069373607635498,0.19069373607635498,0.0,,,,,,8.0,126.75918579101562,214.1256866455078,,,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,
,,,I_real,,,,,,,117.72662353515625,41.62265396118164,41.622650146484375,2.336015541004599e-06,8.0,,,,110.88435789014473,0.9998311615381085,39.203551870877625,39.20353923860144,7.712933744247106e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,69.070924352427,,11.32652229559226,10.91919114159756,0.20277491553885038,8.0,,,,,2.079441547393799,2.079441547393799,2.079441547393799,1.0000000039085013,,4.0,8.0,0.39549180327868855,snapshot_aggregate,16,phase2-selected,,6.0,96.1036376953125,39.23603820800781,39.234153747558594,0.001458149403333664,,,117.72662353515625,41.62265396118164,41.622650146484375,2.336015541004599e-06,
,,,I_real,,0,,,,,,,,,,,,,,,,,,,,,,,,,,30.508297842057026,10.796206552474224,10.786294311773581,0.006327457955015488,,,,,,8.0,3116.492163486168,18.729577736776385,,,,,,,,,,,snapshot_layer,16,phase2-selected,,,,,,,,,,,,,
,,,I_real,,7,,,,,,,,,,,,,,,,,,,,,,,,,,30.450214761202453,10.776395266173315,10.765782715844326,0.006491537526494167,,,,,,8.0,146.14859884293352,34.50731340001841,,,,,,,,,,,snapshot_layer,16,phase2-selected,,,,,,,,,,,,,
,,,I_real,,14,,,,,,,,,,,,,,,,,,,,,,,,,,32.00480229737329,11.32652229559226,11.31538372352475,0.006617015250576812,,,,,,8.0,78.03469423387871,63.24147846659676,,,,,,,,,,,snapshot_layer,16,phase2-selected,,,,,,,,,,,,,
,,,I_real,,21,,,,,,,,,,,,,,,,,,,,,,,,,,30.79675189784316,10.899448191533324,10.888282119250688,0.006492016027818938,,,,,,8.0,61.67521667480469,73.04145000020011,,,,,,,,,,,snapshot_layer,16,phase2-selected,,,,,,,,,,,,,
,,,I_real,,27,,,,,,,,,,,,,,,,,,,,,,,,,,30.66058343355773,10.851505764195176,10.840212806326445,0.006521555724874383,,,,,,8.0,76.86425431048283,201.39010620117188,,,,,,,,,,,snapshot_layer,16,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,,,,,,117.726318359375,41.62253189086914,41.622528076171875,1.9073486328125e-06,8.0,,,,110.884033203125,0.9998672702273385,39.20343868068007,39.20342661122807,8.497264105721652e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,99.37355028996703,,15.984050406784307,15.711149606548371,0.193388114210035,8.0,,,,,2.079441547393799,2.079441547393799,2.079441547393799,0.9999999990228747,,4.0,8.0,0.6024590163934426,snapshot_aggregate,16,phase2-selected,,6.0,96.1044692993164,39.23603820800781,39.2344856262207,0.0015511634992435575,,,117.726318359375,41.62253189086914,41.622528076171875,1.9073486328125e-06,
,,,I_shuffle,,0,,,,,,,,,,,,,,,,,,,,,,,,,,44.662531868356176,15.797266803803991,15.7906331390631,0.003529976988516626,,,,,,8.0,3116.259105244621,18.86551553694928,,,,,,,,,,,snapshot_layer,16,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,7,,,,,,,,,,,,,,,,,,,,,,,,,,43.50328345376937,15.386874808639776,15.380643672630436,0.003440913438919138,,,,,,8.0,142.8414186571465,32.67653918657147,,,,,,,,,,,snapshot_layer,16,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,14,,,,,,,,,,,,,,,,,,,,,,,,,,44.39481316238153,15.703119105980045,15.69582456057189,0.0038640887827658264,,,,,,8.0,89.94068871169794,59.94538616743244,,,,,,,,,,,snapshot_layer,16,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,21,,,,,,,,,,,,,,,,,,,,,,,,,,44.436913412125385,15.717455801416616,15.710846244311723,0.003608344546442882,,,,,,8.0,55.32927985269515,72.50315506731877,,,,,,,,,,,snapshot_layer,16,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,27,,,,,,,,,,,,,,,,,,,,,,,,,,45.19155877535461,15.984050406784307,15.97780122913298,0.00351883894687549,,,,,,8.0,58.66052715113906,185.74090501128651,,,,,,,,,,,snapshot_layer,16,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,,,,,,0.0,0.0,0.0,0.0,8.0,,,,0.0,0.0,0.0,0.0,0.0,8.0,8.0,two_level,short_slots,prompt_summary,4.0,pooled_block,,,,,,1.0339651107788086,,0.19069373607635498,0.16221855580806732,0.020303837954998016,8.0,,,,,1.473654492656351e-06,1.473654492656351e-06,1.473654492656351e-06,0.0,,4.0,8.0,0.0,snapshot_aggregate,16,phase2-selected,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,I_zero,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3658159077167511,0.1293383687734604,0.1293383687734604,0.0,,,,,,8.0,3114.328125,28.998764038085938,,,,,,,,,,,snapshot_layer,16,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,7,,,,,,,,,,,,,,,,,,,,,,,,,,0.47687867283821106,0.16861988604068756,0.16861988604068756,0.0,,,,,,8.0,157.56387329101562,73.55593872070312,,,,,,,,,,,snapshot_layer,16,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,14,,,,,,,,,,,,,,,,,,,,,,,,,,0.43352773785591125,0.15327315032482147,0.15327315032482147,0.0,,,,,,8.0,160.98196411132812,125.93059539794922,,,,,,,,,,,snapshot_layer,16,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,21,,,,,,,,,,,,,,,,,,,,,,,,,,0.4784393608570099,0.16916759312152863,0.16916760802268982,1.4901161193847656e-08,,,,,,8.0,91.95962524414062,117.7429428100586,,,,,,,,,,,snapshot_layer,16,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,27,,,,,,,,,,,,,,,,,,,,,,,,,,0.5393219590187073,0.19069373607635498,0.19069373607635498,0.0,,,,,,8.0,126.75918579101562,214.1256866455078,,,,,,,,,,,snapshot_layer,16,phase2-selected,,,,,,,,,,,,,
,,,I_real,,,,,,,117.72591400146484,41.622406005859375,41.622406005859375,0.0,8.0,,,,110.88831654533011,0.9998490976505592,39.204953303102585,39.204941296186604,7.966216799104586e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,71.50326825751632,,11.720084299806688,11.303741220568048,0.20834971207087158,8.0,,,,,2.079441547393799,2.079441547393799,2.079441547393799,0.9999999990228747,,4.0,8.0,0.38114754098360654,snapshot_aggregate,24,phase2-selected,,6.0,96.10818481445312,39.23784255981445,39.23600769042969,0.001507950946688652,,,117.72591400146484,41.622406005859375,41.622406005859375,0.0,
,,,I_real,,0,,,,,,,,,,,,,,,,,,,,,,,,,,31.557817240230374,11.166557937371927,11.157257048810115,0.005808241085195151,,,,,,8.0,3116.158151095031,18.87319633608959,,,,,,,,,,,snapshot_layer,24,phase2-selected,,,,,,,,,,,,,
,,,I_real,,7,,,,,,,,,,,,,,,,,,,,,,,,,,31.546512353615682,11.163377605500768,11.153334773954798,0.005974249853218188,,,,,,8.0,146.11890148725666,34.79078636794794,,,,,,,,,,,snapshot_layer,24,phase2-selected,,,,,,,,,,,,,
,,,I_real,,14,,,,,,,,,,,,,,,,,,,,,,,,,,33.119634221811765,11.720084299806688,11.709613862584849,0.006061502083464235,,,,,,8.0,77.9135175611152,63.19387329601851,,,,,,,,,,,snapshot_layer,24,phase2-selected,,,,,,,,,,,,,
,,,I_real,,21,,,,,,,,,,,,,,,,,,,,,,,,,,31.909540582875735,11.29219569534552,11.281661315042465,0.005975038378087223,,,,,,8.0,62.0073956348857,73.98521598440702,,,,,,,,,,,snapshot_layer,24,phase2-selected,,,,,,,,,,,,,
,,,I_real,,27,,,,,,,,,,,,,,,,,,,,,,,,,,31.725771012853404,11.2274257315964,11.216839290056072,0.005975578529912917,,,,,,8.0,76.69052011458601,202.58199998198964,,,,,,,,,,,snapshot_layer,24,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,,,,,,117.72605895996094,41.622440338134766,41.6224365234375,1.3486991292666062e-06,8.0,,,,110.89050543112833,0.9998877390486295,39.205727686647506,39.205714804227235,8.826800776809191e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,105.07096187403944,,16.846019525996976,16.612066737941053,0.19238334088051906,8.0,,,,,2.079441547393799,2.079441547393799,2.079441547393799,1.0,,4.0,8.0,0.4713114754098361,snapshot_aggregate,24,phase2-selected,,6.0,96.11064910888672,39.2385368347168,39.23701095581055,0.0016151710879057646,,,117.72605895996094,41.622440338134766,41.6224365234375,1.3486991292666062e-06,
,,,I_shuffle,,0,,,,,,,,,,,,,,,,,,,,,,,,,,47.14505699032643,16.67495924527528,16.66838821035917,0.0034738243862864424,,,,,,8.0,3117.3363217213114,18.70311665144123,,,,,,,,,,,snapshot_layer,24,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,7,,,,,,,,,,,,,,,,,,,,,,,,,,45.97814447371686,16.261777064839347,16.255540535098216,0.003414691540366802,,,,,,8.0,142.6827169949891,33.262072703877436,,,,,,,,,,,snapshot_layer,24,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,14,,,,,,,,,,,,,,,,,,,,,,,,,,47.06537165407275,16.647147788376106,16.64013343560891,0.00374802384433932,,,,,,8.0,90.0254891817687,60.46769501732998,,,,,,,,,,,snapshot_layer,24,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,21,,,,,,,,,,,,,,,,,,,,,,,,,,47.11098317630955,16.662891794423587,16.656381794663726,0.0035918776640576906,,,,,,8.0,55.653728735251505,73.94694681636622,,,,,,,,,,,snapshot_layer,24,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,27,,,,,,,,,,,,,,,,,,,,,,,,,,47.63082160324347,16.846019525996976,16.839890151727396,0.0034304887292998247,,,,,,8.0,58.67644394421187,187.03476602523054,,,,,,,,,,,snapshot_layer,24,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,,,,,,0.0,0.0,0.0,0.0,8.0,,,,0.0,0.0,0.0,0.0,0.0,8.0,8.0,two_level,short_slots,prompt_summary,4.0,pooled_block,,,,,,1.0339651107788086,,0.19069373607635498,0.16221855580806732,0.020303837954998016,8.0,,,,,1.473654492656351e-06,1.473654492656351e-06,1.473654492656351e-06,0.0,,4.0,8.0,0.0,snapshot_aggregate,24,phase2-selected,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,I_zero,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3658159077167511,0.1293383687734604,0.1293383687734604,0.0,,,,,,8.0,3114.328125,28.998764038085938,,,,,,,,,,,snapshot_layer,24,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,7,,,,,,,,,,,,,,,,,,,,,,,,,,0.47687867283821106,0.16861988604068756,0.16861988604068756,0.0,,,,,,8.0,157.56387329101562,73.55593872070312,,,,,,,,,,,snapshot_layer,24,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,14,,,,,,,,,,,,,,,,,,,,,,,,,,0.43352773785591125,0.15327315032482147,0.15327315032482147,0.0,,,,,,8.0,160.98196411132812,125.93059539794922,,,,,,,,,,,snapshot_layer,24,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,21,,,,,,,,,,,,,,,,,,,,,,,,,,0.4784393608570099,0.16916759312152863,0.16916760802268982,1.4901161193847656e-08,,,,,,8.0,91.95962524414062,117.7429428100586,,,,,,,,,,,snapshot_layer,24,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,27,,,,,,,,,,,,,,,,,,,,,,,,,,0.5393219590187073,0.19069373607635498,0.19069373607635498,0.0,,,,,,8.0,126.75918579101562,214.1256866455078,,,,,,,,,,,snapshot_layer,24,phase2-selected,,,,,,,,,,,,,
,,,I_real,,,,,,,117.72554779052734,41.62227249145508,41.62227249145508,1.3486991292666062e-06,8.0,,,,110.8901418467037,0.9998561945117888,39.20559823708456,39.20558560480837,8.519966972106305e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,72.55030685174661,,11.888057036478012,11.469292015325827,0.20998220560980624,8.0,,,,,2.079441547393799,2.079441547393799,2.079441547393799,1.0,,4.0,8.0,0.4344262295081967,snapshot_aggregate,32,phase2-selected,,6.0,96.111572265625,39.2393684387207,39.23738479614258,0.0016183730913326144,,,117.72554779052734,41.62227249145508,41.62227249145508,1.3486991292666062e-06,
,,,I_real,,0,,,,,,,,,,,,,,,,,,,,,,,,,,32.01000451259926,11.32632658911533,11.317305705586417,0.005595017575704661,,,,,,8.0,3115.973536757172,18.936892493826445,,,,,,,,,,,snapshot_layer,32,phase2-selected,,,,,,,,,,,,,
,,,I_real,,7,,,,,,,,,,,,,,,,,,,,,,,,,,32.02889311118204,11.333737467156082,11.323975406709264,0.005759895512009742,,,,,,8.0,146.10763874991994,34.92725672487353,,,,,,,,,,,snapshot_layer,32,phase2-selected,,,,,,,,,,,,,
,,,I_real,,14,,,,,,,,,,,,,,,,,,,,,,,,,,33.595358864205785,11.888057036478012,11.877894401550293,0.0058279784365755614,,,,,,8.0,77.9304340550157,63.17637259061219,,,,,,,,,,,snapshot_layer,32,phase2-selected,,,,,,,,,,,,,
,,,I_real,,21,,,,,,,,,,,,,,,,,,,,,,,,,,32.390547830550396,11.462049718763007,11.451809758045634,0.0057600323400902945,,,,,,8.0,62.1243848331639,74.49843797527376,,,,,,,,,,,snapshot_layer,32,phase2-selected,,,,,,,,,,,,,
,,,I_real,,27,,,,,,,,,,,,,,,,,,,,,,,,,,32.17487954311684,11.385727335195073,11.375475039247606,0.005744322279437644,,,,,,8.0,76.61068525470671,203.50145934058017,,,,,,,,,,,snapshot_layer,32,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,,,,,,117.72594451904297,41.622406005859375,41.62240219116211,2.336015541004599e-06,8.0,,,,110.89387574743051,0.9998962869409656,39.20692087392338,39.20690636556657,9.171515788783255e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,107.60918839251408,,17.22804566680408,17.01341009921715,0.1934635929885458,8.0,,,,,2.079441547393799,2.079441547393799,2.079441547393799,1.0,,4.0,8.0,0.514344262295082,snapshot_aggregate,32,phase2-selected,,6.0,96.11173248291016,39.238956451416016,39.23745346069336,0.001654282328672707,,,117.72594451904297,41.622406005859375,41.62240219116211,2.336015541004599e-06,
,,,I_shuffle,,0,,,,,,,,,,,,,,,,,,,,,,,,,,48.247084007888546,17.064567096897814,17.058038398867748,0.0034131411898148355,,,,,,8.0,3116.9548539959014,18.636396689493147,,,,,,,,,,,snapshot_layer,32,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,7,,,,,,,,,,,,,,,,,,,,,,,,,,47.08340310268715,16.652721311225267,16.64649697600818,0.0033629395708930296,,,,,,8.0,142.67103326516073,33.51393865366451,,,,,,,,,,,snapshot_layer,32,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,14,,,,,,,,,,,,,,,,,,,,,,,,,,48.24039890727059,17.062350601446433,17.05544659348785,0.0036546964824321817,,,,,,8.0,89.88727944796203,60.71750240638608,,,,,,,,,,,snapshot_layer,32,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,21,,,,,,,,,,,,,,,,,,,,,,,,,,48.32362659641954,17.091577217227123,17.08511171184602,0.003533916414303125,,,,,,8.0,55.994620901639344,74.66885250904521,,,,,,,,,,,snapshot_layer,32,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,27,,,,,,,,,,,,,,,,,,,,,,,,,,48.7103539763904,17.22804566680408,17.22195631558778,0.0033528374996585923,,,,,,8.0,58.85411765927174,188.11722352074796,,,,,,,,,,,snapshot_layer,32,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,,,,,,0.0,0.0,0.0,0.0,8.0,,,,0.0,0.0,0.0,0.0,0.0,8.0,8.0,two_level,short_slots,prompt_summary,4.0,pooled_block,,,,,,1.0339651107788086,,0.19069373607635498,0.16221855580806732,0.020303837954998016,8.0,,,,,1.473654492656351e-06,1.473654492656351e-06,1.473654492656351e-06,0.0,,4.0,8.0,0.0,snapshot_aggregate,32,phase2-selected,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,I_zero,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3658159077167511,0.1293383687734604,0.1293383687734604,0.0,,,,,,8.0,3114.328125,28.998764038085938,,,,,,,,,,,snapshot_layer,32,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,7,,,,,,,,,,,,,,,,,,,,,,,,,,0.47687867283821106,0.16861988604068756,0.16861988604068756,0.0,,,,,,8.0,157.56387329101562,73.55593872070312,,,,,,,,,,,snapshot_layer,32,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,14,,,,,,,,,,,,,,,,,,,,,,,,,,0.43352773785591125,0.15327315032482147,0.15327315032482147,0.0,,,,,,8.0,160.98196411132812,125.93059539794922,,,,,,,,,,,snapshot_layer,32,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,21,,,,,,,,,,,,,,,,,,,,,,,,,,0.4784393608570099,0.16916759312152863,0.16916760802268982,1.4901161193847656e-08,,,,,,8.0,91.95962524414062,117.7429428100586,,,,,,,,,,,snapshot_layer,32,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,27,,,,,,,,,,,,,,,,,,,,,,,,,,0.5393219590187073,0.19069373607635498,0.19069373607635498,0.0,,,,,,8.0,126.75918579101562,214.1256866455078,,,,,,,,,,,snapshot_layer,32,phase2-selected,,,,,,,,,,,,,
False,0.0,off,I_real,0.6837024195278025,,0.10805907100439072,1.0000003576278687,0.02,1.0000039339065552,117.72624969482422,41.62251663208008,41.62251281738281,1.3486991292666062e-06,8.0,0.9990819096565247,0.02,1.3463189601898193,110.85064697265625,0.9995408654212952,39.19161605834961,39.19161605834961,3.5683226542460034e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,full,,,,,13.366715431213379,20.21729184387708,,,,8.0,,,1.0,0.01,2.079441547393799,2.079441547393799,2.079441547393799,1.0,0.5604481314160781,4.0,8.0,0.375,train_event,1,phase2-selected,5.2163343296510436e-05,5.0,87.72718811035156,39.23492431640625,39.2327880859375,0.0014123893342912197,43.26120376586914,0.30875357926071334,117.72624969482422,41.62251663208008,41.62251281738281,1.3486991292666062e-06,0.015274337680273106
False,0.0,off,I_real,0.047122670616554396,,0.0506981685757637,1.0,0.02,1.0000027418136597,117.72721099853516,41.62285232543945,41.62285232543945,2.6973982585332124e-06,8.0,0.9990736246109009,0.02,1.347750186920166,110.85350799560547,0.9995366930961609,39.1926383972168,39.192630767822266,4.046097274112981e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,full,,,,,30.44448471069336,0.08451771800240193,,,,8.0,,,1.0,0.01,2.079441547393799,2.079441547393799,2.079441547393799,1.0,0.038292126248281155,4.0,8.0,0.25,train_event,2,phase2-selected,0.00016873789371950177,5.0,87.72754669189453,39.23389434814453,39.23295974731445,0.0009904191829264164,0.10406915098428726,0.0005295013862489896,117.72721099853516,41.62285232543945,41.62285232543945,2.6973982585332124e-06,0.008261454479268453
False,0.0,off,I_real,0.02759435980030142,,0.05036647617816925,0.9999998807907104,0.02,1.0000025033950806,117.72770690917969,41.62302780151367,41.623023986816406,2.6973982585332124e-06,8.0,0.9990202188491821,0.02,1.356711745262146,110.85795593261719,0.9995099902153015,39.19422149658203,39.194210052490234,5.223489552008687e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,full,,,,,42.00043869018555,0.04252269871400153,,,,8.0,,,1.0,0.01,2.079441547393799,2.079441547393799,2.079441547393799,1.0,0.02143572009231534,4.0,8.0,0.375,train_event,3,phase2-selected,0.0014694728747305116,5.0,87.72845458984375,39.23444366455078,39.233360290527344,0.0007386715733446181,0.05505795776844025,0.00031729254061232335,117.72770690917969,41.62302780151367,41.623023986816406,2.6973982585332124e-06,0.04201909731459503
False,0.0,off,I_real,0.002010024721050009,,0.05005620792508125,0.9999998807907104,0.02,1.000002145767212,117.72783660888672,41.623077392578125,41.623077392578125,2.336015541004599e-06,8.0,0.9994661808013916,0.02,1.2709473371505737,110.8620376586914,0.9997331500053406,39.195655822753906,39.195648193359375,5.7220458984375e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,full,,,,,44.46985626220703,0.006169005891673042,,,,8.0,,,1.0000001192092896,0.01,2.079441547393799,2.079441547393799,2.079441547393799,1.0000001192092896,0.0015560197562495433,4.0,8.0,0.5,train_event,4,phase2-selected,0.0011209477671427978,5.0,87.72814178466797,39.23368453979492,39.23320770263672,0.0005354155437089503,0.006765723694115877,2.162457392816149e-05,117.72783660888672,41.623077392578125,41.623077392578125,2.336015541004599e-06,0.18521174418283662
False,0.0,off,I_real,0.0027050200972980457,,0.05014897137880325,0.9999998807907104,0.02,1.0000029802322388,117.72791290283203,41.623111724853516,41.623111724853516,0.0,8.0,0.9993014335632324,0.02,1.3059940338134766,110.86529541015625,0.9996505975723267,39.196807861328125,39.196800231933594,4.046097274112981e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,full,,,,,52.14617919921875,0.012905292220200253,,,,8.0,,,1.0,0.01,2.079441547393799,2.079441547393799,2.079441547393799,1.0,0.0020780689657904023,4.0,8.0,0.375,train_event,5,phase2-selected,0.002106581150417329,5.0,87.72826385498047,39.23476791381836,39.23326873779297,0.0011393907479941845,0.013513722456991673,3.047762388832328e-05,117.72791290283203,41.623111724853516,41.623111724853516,0.0,0.16559553536963548
